date,trailName,bike,pedestrian,id
6/27/2020 15:00,Broadway Cycle,0,,3
6/27/2020 16:00,Broadway Cycle,0,,3
6/27/2020 17:00,Broadway Cycle,0,,3
6/27/2020 18:00,Broadway Cycle,0,,3
6/27/2020 19:00,Broadway Cycle,0,,3
6/27/2020 20:00,Broadway Cycle,0,,3
6/27/2020 21:00,Broadway Cycle,0,,3
6/27/2020 22:00,Broadway Cycle,0,,3
6/27/2020 23:00,Broadway Cycle,0,,3
6/28/2020 0:00,Broadway Cycle,0,,3
6/28/2020 1:00,Broadway Cycle,0,,3
6/28/2020 2:00,Broadway Cycle,0,,3
6/28/2020 3:00,Broadway Cycle,0,,3
6/28/2020 4:00,Broadway Cycle,0,,3
6/28/2020 5:00,Broadway Cycle,0,,3
6/28/2020 6:00,Broadway Cycle,0,,3
6/28/2020 7:00,Broadway Cycle,0,,3
6/28/2020 8:00,Broadway Cycle,0,,3
6/28/2020 9:00,Broadway Cycle,0,,3
6/28/2020 10:00,Broadway Cycle,0,,3
6/28/2020 11:00,Broadway Cycle,0,,3
6/28/2020 12:00,Broadway Cycle,0,,3
6/28/2020 13:00,Broadway Cycle,0,,3
6/28/2020 14:00,Broadway Cycle,0,,3
6/28/2020 15:00,Broadway Cycle,0,,3
6/28/2020 16:00,Broadway Cycle,0,,3
6/28/2020 17:00,Broadway Cycle,0,,3
6/28/2020 18:00,Broadway Cycle,0,,3
6/28/2020 19:00,Broadway Cycle,0,,3
6/28/2020 20:00,Broadway Cycle,0,,3
6/28/2020 21:00,Broadway Cycle,0,,3
6/28/2020 22:00,Broadway Cycle,0,,3
6/28/2020 23:00,Broadway Cycle,0,,3
6/29/2020 0:00,Broadway Cycle,0,,3
6/29/2020 1:00,Broadway Cycle,0,,3
6/29/2020 2:00,Broadway Cycle,0,,3
6/29/2020 3:00,Broadway Cycle,0,,3
6/29/2020 4:00,Broadway Cycle,0,,3
6/29/2020 5:00,Broadway Cycle,0,,3
6/29/2020 6:00,Broadway Cycle,0,,3
6/29/2020 7:00,Broadway Cycle,0,,3
6/29/2020 8:00,Broadway Cycle,0,,3
6/29/2020 9:00,Broadway Cycle,0,,3
6/29/2020 10:00,Broadway Cycle,0,,3
6/29/2020 11:00,Broadway Cycle,0,,3
6/29/2020 12:00,Broadway Cycle,0,,3
6/29/2020 13:00,Broadway Cycle,0,,3
6/29/2020 14:00,Broadway Cycle,2,,3
6/29/2020 15:00,Broadway Cycle,0,,3
6/29/2020 16:00,Broadway Cycle,0,,3
6/29/2020 17:00,Broadway Cycle,0,,3
6/29/2020 18:00,Broadway Cycle,0,,3
6/29/2020 19:00,Broadway Cycle,0,,3
6/29/2020 20:00,Broadway Cycle,2,,3
6/29/2020 21:00,Broadway Cycle,0,,3
6/29/2020 22:00,Broadway Cycle,0,,3
6/29/2020 23:00,Broadway Cycle,0,,3
6/30/2020 0:00,Broadway Cycle,0,,3
6/30/2020 1:00,Broadway Cycle,0,,3
6/30/2020 2:00,Broadway Cycle,0,,3
6/30/2020 3:00,Broadway Cycle,0,,3
6/30/2020 4:00,Broadway Cycle,0,,3
6/30/2020 5:00,Broadway Cycle,0,,3
6/30/2020 6:00,Broadway Cycle,0,,3
6/30/2020 7:00,Broadway Cycle,0,,3
6/30/2020 8:00,Broadway Cycle,0,,3
6/30/2020 9:00,Broadway Cycle,0,,3
6/30/2020 10:00,Broadway Cycle,0,,3
6/30/2020 11:00,Broadway Cycle,0,,3
6/30/2020 12:00,Broadway Cycle,0,,3
6/30/2020 13:00,Broadway Cycle,0,,3
6/30/2020 14:00,Broadway Cycle,0,,3
6/30/2020 15:00,Broadway Cycle,0,,3
6/30/2020 16:00,Broadway Cycle,0,,3
6/30/2020 17:00,Broadway Cycle,0,,3
6/30/2020 18:00,Broadway Cycle,0,,3
6/30/2020 19:00,Broadway Cycle,0,,3
6/30/2020 20:00,Broadway Cycle,0,,3
6/30/2020 21:00,Broadway Cycle,0,,3
6/30/2020 22:00,Broadway Cycle,0,,3
6/30/2020 23:00,Broadway Cycle,0,,3
8/23/2020 15:00,MTS Trail West of I-90,78,0,4
8/23/2020 16:00,MTS Trail West of I-90,60,0,4
8/23/2020 17:00,MTS Trail West of I-90,69,0,4
8/23/2020 18:00,MTS Trail West of I-90,49,0,4
8/23/2020 19:00,MTS Trail West of I-90,32,0,4
8/23/2020 20:00,MTS Trail West of I-90,9,0,4
8/23/2020 21:00,MTS Trail West of I-90,3,0,4
8/23/2020 22:00,MTS Trail West of I-90,2,0,4
8/23/2020 23:00,MTS Trail West of I-90,0,0,4
8/24/2020 0:00,MTS Trail West of I-90,2,0,4
8/24/2020 1:00,MTS Trail West of I-90,0,0,4
8/24/2020 2:00,MTS Trail West of I-90,0,0,4
8/24/2020 3:00,MTS Trail West of I-90,0,0,4
8/24/2020 4:00,MTS Trail West of I-90,1,0,4
8/24/2020 5:00,MTS Trail West of I-90,6,0,4
8/24/2020 6:00,MTS Trail West of I-90,12,0,4
8/24/2020 7:00,MTS Trail West of I-90,20,0,4
8/24/2020 8:00,MTS Trail West of I-90,14,0,4
8/24/2020 9:00,MTS Trail West of I-90,9,0,4
8/24/2020 10:00,MTS Trail West of I-90,11,0,4
8/24/2020 11:00,MTS Trail West of I-90,19,0,4
8/24/2020 12:00,MTS Trail West of I-90,30,0,4
8/24/2020 13:00,MTS Trail West of I-90,19,0,4
8/24/2020 14:00,MTS Trail West of I-90,14,0,4
8/24/2020 15:00,MTS Trail West of I-90,29,0,4
8/24/2020 16:00,MTS Trail West of I-90,37,0,4
8/24/2020 17:00,MTS Trail West of I-90,60,0,4
8/24/2020 18:00,MTS Trail West of I-90,41,0,4
8/24/2020 19:00,MTS Trail West of I-90,41,0,4
8/24/2020 20:00,MTS Trail West of I-90,16,0,4
8/24/2020 21:00,MTS Trail West of I-90,1,0,4
8/24/2020 22:00,MTS Trail West of I-90,0,0,4
8/24/2020 23:00,MTS Trail West of I-90,0,0,4
8/25/2020 0:00,MTS Trail West of I-90,0,0,4
8/25/2020 1:00,MTS Trail West of I-90,0,0,4
8/25/2020 2:00,MTS Trail West of I-90,0,0,4
8/25/2020 3:00,MTS Trail West of I-90,0,0,4
8/25/2020 4:00,MTS Trail West of I-90,1,0,4
8/25/2020 5:00,MTS Trail West of I-90,3,0,4
8/25/2020 6:00,MTS Trail West of I-90,12,0,4
8/25/2020 7:00,MTS Trail West of I-90,20,0,4
8/25/2020 8:00,MTS Trail West of I-90,20,0,4
8/25/2020 9:00,MTS Trail West of I-90,18,0,4
8/25/2020 10:00,MTS Trail West of I-90,13,0,4
8/25/2020 11:00,MTS Trail West of I-90,20,0,4
8/25/2020 12:00,MTS Trail West of I-90,23,0,4
8/25/2020 13:00,MTS Trail West of I-90,20,0,4
8/25/2020 14:00,MTS Trail West of I-90,24,0,4
8/25/2020 15:00,MTS Trail West of I-90,20,0,4
8/25/2020 16:00,MTS Trail West of I-90,35,0,4
8/25/2020 17:00,MTS Trail West of I-90,44,0,4
8/25/2020 18:00,MTS Trail West of I-90,55,0,4
8/25/2020 19:00,MTS Trail West of I-90,64,0,4
8/25/2020 20:00,MTS Trail West of I-90,15,0,4
8/25/2020 21:00,MTS Trail West of I-90,3,0,4
8/25/2020 22:00,MTS Trail West of I-90,1,0,4
8/25/2020 23:00,MTS Trail West of I-90,0,0,4
8/26/2020 0:00,MTS Trail West of I-90,1,0,4
8/26/2020 1:00,MTS Trail West of I-90,0,0,4
8/26/2020 2:00,MTS Trail West of I-90,0,0,4
8/26/2020 3:00,MTS Trail West of I-90,0,0,4
8/26/2020 4:00,MTS Trail West of I-90,1,0,4
8/26/2020 5:00,MTS Trail West of I-90,6,0,4
8/26/2020 6:00,MTS Trail West of I-90,9,0,4
8/26/2020 7:00,MTS Trail West of I-90,29,0,4
8/26/2020 8:00,MTS Trail West of I-90,31,0,4
8/26/2020 9:00,MTS Trail West of I-90,17,0,4
8/26/2020 10:00,MTS Trail West of I-90,21,0,4
8/26/2020 11:00,MTS Trail West of I-90,24,0,4
8/26/2020 12:00,MTS Trail West of I-90,31,0,4
8/26/2020 13:00,MTS Trail West of I-90,22,0,4
8/26/2020 14:00,MTS Trail West of I-90,20,0,4
8/26/2020 15:00,MTS Trail West of I-90,21,0,4
8/26/2020 16:00,MTS Trail West of I-90,39,0,4
8/26/2020 17:00,MTS Trail West of I-90,56,0,4
8/26/2020 18:00,MTS Trail West of I-90,57,0,4
8/26/2020 19:00,MTS Trail West of I-90,47,0,4
8/26/2020 20:00,MTS Trail West of I-90,29,0,4
8/26/2020 21:00,MTS Trail West of I-90,5,0,4
8/26/2020 22:00,MTS Trail West of I-90,2,0,4
8/26/2020 23:00,MTS Trail West of I-90,0,0,4
8/27/2020 0:00,MTS Trail West of I-90,1,0,4
8/27/2020 1:00,MTS Trail West of I-90,0,0,4
8/27/2020 2:00,MTS Trail West of I-90,0,0,4
8/27/2020 3:00,MTS Trail West of I-90,0,0,4
8/27/2020 4:00,MTS Trail West of I-90,1,0,4
8/27/2020 5:00,MTS Trail West of I-90,3,0,4
8/27/2020 6:00,MTS Trail West of I-90,11,0,4
8/27/2020 7:00,MTS Trail West of I-90,28,0,4
8/27/2020 8:00,MTS Trail West of I-90,21,0,4
8/27/2020 9:00,MTS Trail West of I-90,14,0,4
8/27/2020 10:00,MTS Trail West of I-90,12,0,4
8/27/2020 11:00,MTS Trail West of I-90,14,0,4
8/27/2020 12:00,MTS Trail West of I-90,18,0,4
8/27/2020 13:00,MTS Trail West of I-90,21,0,4
8/27/2020 14:00,MTS Trail West of I-90,18,0,4
8/27/2020 15:00,MTS Trail West of I-90,28,0,4
8/27/2020 16:00,MTS Trail West of I-90,38,0,4
8/27/2020 17:00,MTS Trail West of I-90,34,0,4
8/27/2020 18:00,MTS Trail West of I-90,54,0,4
8/27/2020 19:00,MTS Trail West of I-90,53,0,4
8/27/2020 20:00,MTS Trail West of I-90,24,0,4
8/27/2020 21:00,MTS Trail West of I-90,2,0,4
8/27/2020 22:00,MTS Trail West of I-90,1,0,4
8/27/2020 23:00,MTS Trail West of I-90,1,0,4
8/28/2020 0:00,MTS Trail West of I-90,0,0,4
8/28/2020 1:00,MTS Trail West of I-90,0,0,4
8/28/2020 2:00,MTS Trail West of I-90,0,0,4
8/28/2020 3:00,MTS Trail West of I-90,0,0,4
8/28/2020 4:00,MTS Trail West of I-90,1,0,4
8/28/2020 5:00,MTS Trail West of I-90,3,0,4
8/28/2020 6:00,MTS Trail West of I-90,9,0,4
8/28/2020 7:00,MTS Trail West of I-90,23,0,4
8/28/2020 8:00,MTS Trail West of I-90,25,0,4
8/28/2020 9:00,MTS Trail West of I-90,18,0,4
8/28/2020 10:00,MTS Trail West of I-90,23,0,4
8/28/2020 11:00,MTS Trail West of I-90,28,0,4
8/28/2020 12:00,MTS Trail West of I-90,22,0,4
8/28/2020 13:00,MTS Trail West of I-90,32,0,4
8/28/2020 14:00,MTS Trail West of I-90,19,0,4
8/28/2020 15:00,MTS Trail West of I-90,45,0,4
8/28/2020 16:00,MTS Trail West of I-90,28,0,4
8/28/2020 17:00,MTS Trail West of I-90,47,0,4
8/28/2020 18:00,MTS Trail West of I-90,31,0,4
8/28/2020 19:00,MTS Trail West of I-90,33,0,4
8/28/2020 20:00,MTS Trail West of I-90,14,0,4
8/28/2020 21:00,MTS Trail West of I-90,5,0,4
8/28/2020 22:00,MTS Trail West of I-90,1,0,4
8/28/2020 23:00,MTS Trail West of I-90,0,0,4
8/29/2020 0:00,MTS Trail West of I-90,0,0,4
8/29/2020 1:00,MTS Trail West of I-90,0,0,4
8/29/2020 2:00,MTS Trail West of I-90,0,0,4
8/29/2020 3:00,MTS Trail West of I-90,0,0,4
8/29/2020 4:00,MTS Trail West of I-90,0,0,4
8/29/2020 5:00,MTS Trail West of I-90,0,0,4
8/29/2020 6:00,MTS Trail West of I-90,5,0,4
8/29/2020 7:00,MTS Trail West of I-90,7,0,4
8/29/2020 8:00,MTS Trail West of I-90,39,0,4
8/29/2020 9:00,MTS Trail West of I-90,46,0,4
8/29/2020 10:00,MTS Trail West of I-90,54,0,4
8/29/2020 11:00,MTS Trail West of I-90,72,0,4
8/29/2020 12:00,MTS Trail West of I-90,64,0,4
8/29/2020 13:00,MTS Trail West of I-90,60,0,4
8/29/2020 14:00,MTS Trail West of I-90,50,0,4
8/29/2020 15:00,MTS Trail West of I-90,53,0,4
8/29/2020 16:00,MTS Trail West of I-90,62,0,4
8/29/2020 17:00,MTS Trail West of I-90,46,0,4
8/29/2020 18:00,MTS Trail West of I-90,28,0,4
8/29/2020 19:00,MTS Trail West of I-90,16,0,4
8/29/2020 20:00,MTS Trail West of I-90,10,0,4
8/29/2020 21:00,MTS Trail West of I-90,2,0,4
8/29/2020 22:00,MTS Trail West of I-90,1,0,4
8/29/2020 23:00,MTS Trail West of I-90,0,0,4
8/30/2020 0:00,MTS Trail West of I-90,0,0,4
8/30/2020 1:00,MTS Trail West of I-90,1,0,4
8/30/2020 2:00,MTS Trail West of I-90,0,0,4
8/30/2020 3:00,MTS Trail West of I-90,0,0,4
8/30/2020 4:00,MTS Trail West of I-90,0,0,4
8/30/2020 5:00,MTS Trail West of I-90,0,0,4
8/30/2020 6:00,MTS Trail West of I-90,3,0,4
8/30/2020 7:00,MTS Trail West of I-90,7,0,4
8/30/2020 8:00,MTS Trail West of I-90,40,0,4
8/30/2020 9:00,MTS Trail West of I-90,50,0,4
8/30/2020 10:00,MTS Trail West of I-90,63,0,4
8/30/2020 11:00,MTS Trail West of I-90,71,0,4
8/30/2020 12:00,MTS Trail West of I-90,82,0,4
8/30/2020 13:00,MTS Trail West of I-90,107,0,4
8/30/2020 14:00,MTS Trail West of I-90,73,0,4
8/30/2020 15:00,MTS Trail West of I-90,66,0,4
8/30/2020 16:00,MTS Trail West of I-90,51,0,4
8/30/2020 17:00,MTS Trail West of I-90,54,0,4
8/30/2020 18:00,MTS Trail West of I-90,38,0,4
8/30/2020 19:00,MTS Trail West of I-90,19,0,4
8/30/2020 20:00,MTS Trail West of I-90,6,0,4
8/30/2020 21:00,MTS Trail West of I-90,2,0,4
8/30/2020 22:00,MTS Trail West of I-90,0,0,4
8/30/2020 23:00,MTS Trail West of I-90,0,0,4
8/31/2020 0:00,MTS Trail West of I-90,0,0,4
8/31/2020 1:00,MTS Trail West of I-90,0,0,4
8/31/2020 2:00,MTS Trail West of I-90,0,0,4
8/31/2020 3:00,MTS Trail West of I-90,0,0,4
8/31/2020 4:00,MTS Trail West of I-90,0,0,4
8/31/2020 5:00,MTS Trail West of I-90,1,0,4
8/31/2020 6:00,MTS Trail West of I-90,5,0,4
8/31/2020 7:00,MTS Trail West of I-90,14,0,4
8/31/2020 8:00,MTS Trail West of I-90,8,0,4
8/31/2020 9:00,MTS Trail West of I-90,11,0,4
8/31/2020 10:00,MTS Trail West of I-90,15,0,4
8/31/2020 11:00,MTS Trail West of I-90,10,0,4
8/31/2020 12:00,MTS Trail West of I-90,21,0,4
8/31/2020 13:00,MTS Trail West of I-90,14,0,4
8/31/2020 14:00,MTS Trail West of I-90,22,0,4
8/31/2020 15:00,MTS Trail West of I-90,21,0,4
8/31/2020 16:00,MTS Trail West of I-90,23,0,4
8/31/2020 17:00,MTS Trail West of I-90,24,0,4
8/31/2020 18:00,MTS Trail West of I-90,52,0,4
8/31/2020 19:00,MTS Trail West of I-90,25,0,4
8/31/2020 20:00,MTS Trail West of I-90,10,0,4
8/31/2020 21:00,MTS Trail West of I-90,0,0,4
8/31/2020 22:00,MTS Trail West of I-90,0,0,4
8/31/2020 23:00,MTS Trail West of I-90,0,0,4
11/23/2015 1:00,Chief Sealth Trail,0,0,5
11/17/2015 19:00,Chief Sealth Trail,0,1,5
11/12/2015 14:00,Chief Sealth Trail,1,0,5
11/12/2015 5:00,Chief Sealth Trail,0,0,5
11/6/2015 5:00,Chief Sealth Trail,0,0,5
11/15/2015 11:00,Chief Sealth Trail,1,4,5
11/13/2015 23:00,Chief Sealth Trail,0,0,5
11/27/2015 19:00,Chief Sealth Trail,0,1,5
11/19/2015 6:00,Chief Sealth Trail,0,0,5
11/28/2015 12:00,Chief Sealth Trail,0,1,5
11/19/2015 23:00,Chief Sealth Trail,0,1,5
11/20/2015 19:00,Chief Sealth Trail,0,0,5
11/18/2015 4:00,Chief Sealth Trail,0,0,5
11/6/2015 20:00,Chief Sealth Trail,0,0,5
11/3/2015 4:00,Chief Sealth Trail,0,0,5
11/17/2015 14:00,Chief Sealth Trail,0,0,5
11/20/2015 20:00,Chief Sealth Trail,0,1,5
11/4/2015 1:00,Chief Sealth Trail,0,0,5
11/5/2015 15:00,Chief Sealth Trail,3,0,5
11/18/2015 6:00,Chief Sealth Trail,0,1,5
11/2/2015 23:00,Chief Sealth Trail,0,0,5
11/8/2015 5:00,Chief Sealth Trail,0,0,5
11/19/2015 7:00,Chief Sealth Trail,2,6,5
11/27/2015 5:00,Chief Sealth Trail,0,0,5
11/8/2015 11:00,Chief Sealth Trail,0,0,5
11/5/2015 22:00,Chief Sealth Trail,0,0,5
11/7/2015 16:00,Chief Sealth Trail,0,2,5
11/24/2015 6:00,Chief Sealth Trail,0,0,5
11/28/2015 0:00,Chief Sealth Trail,0,0,5
11/1/2015 20:00,Chief Sealth Trail,0,0,5
11/8/2015 0:00,Chief Sealth Trail,0,0,5
11/1/2015 12:00,Chief Sealth Trail,0,0,5
11/25/2015 9:00,Chief Sealth Trail,0,1,5
11/26/2015 14:00,Chief Sealth Trail,1,0,5
11/26/2015 9:00,Chief Sealth Trail,1,2,5
11/27/2015 11:00,Chief Sealth Trail,2,1,5
11/4/2015 0:00,Chief Sealth Trail,0,0,5
11/4/2015 12:00,Chief Sealth Trail,0,1,5
11/6/2015 10:00,Chief Sealth Trail,0,2,5
11/8/2015 15:00,Chief Sealth Trail,0,0,5
11/3/2015 2:00,Chief Sealth Trail,0,0,5
11/21/2015 20:00,Chief Sealth Trail,0,0,5
11/23/2015 17:00,Chief Sealth Trail,4,0,5
11/17/2015 9:00,Chief Sealth Trail,0,0,5
11/3/2015 20:00,Chief Sealth Trail,1,2,5
11/2/2015 17:00,Chief Sealth Trail,2,1,5
11/19/2015 13:00,Chief Sealth Trail,1,0,5
11/30/2015 16:00,Chief Sealth Trail,0,0,5
11/28/2015 1:00,Chief Sealth Trail,0,0,5
11/19/2015 8:00,Chief Sealth Trail,0,4,5
11/7/2015 3:00,Chief Sealth Trail,0,0,5
11/19/2015 12:00,Chief Sealth Trail,1,2,5
11/5/2015 16:00,Chief Sealth Trail,0,2,5
11/19/2015 18:00,Chief Sealth Trail,0,0,5
11/24/2015 12:00,Chief Sealth Trail,0,4,5
11/4/2015 11:00,Chief Sealth Trail,0,1,5
11/30/2015 15:00,Chief Sealth Trail,0,2,5
11/9/2015 8:00,Chief Sealth Trail,0,1,5
11/15/2015 10:00,Chief Sealth Trail,1,1,5
11/11/2015 20:00,Chief Sealth Trail,0,1,5
11/10/2015 0:00,Chief Sealth Trail,0,0,5
11/22/2015 22:00,Chief Sealth Trail,0,0,5
11/9/2015 17:00,Chief Sealth Trail,0,0,5
11/12/2015 22:00,Chief Sealth Trail,0,0,5
11/26/2015 5:00,Chief Sealth Trail,0,1,5
11/12/2015 0:00,Chief Sealth Trail,0,0,5
11/29/2015 20:00,Chief Sealth Trail,0,0,5
11/10/2015 13:00,Chief Sealth Trail,0,0,5
11/25/2015 13:00,Chief Sealth Trail,0,2,5
11/12/2015 10:00,Chief Sealth Trail,0,1,5
11/9/2015 9:00,Chief Sealth Trail,0,0,5
11/26/2015 13:00,Chief Sealth Trail,1,4,5
11/18/2015 18:00,Chief Sealth Trail,0,0,5
11/25/2015 21:00,Chief Sealth Trail,0,0,5
11/6/2015 2:00,Chief Sealth Trail,0,0,5
11/11/2015 15:00,Chief Sealth Trail,1,4,5
11/13/2015 7:00,Chief Sealth Trail,1,0,5
11/15/2015 17:00,Chief Sealth Trail,0,0,5
11/25/2015 5:00,Chief Sealth Trail,0,0,5
11/23/2015 2:00,Chief Sealth Trail,0,0,5
11/19/2015 10:00,Chief Sealth Trail,0,1,5
11/18/2015 20:00,Chief Sealth Trail,0,2,5
11/22/2015 6:00,Chief Sealth Trail,2,0,5
11/15/2015 8:00,Chief Sealth Trail,1,3,5
11/20/2015 8:00,Chief Sealth Trail,0,1,5
11/25/2015 12:00,Chief Sealth Trail,0,2,5
11/30/2015 8:00,Chief Sealth Trail,0,0,5
11/6/2015 21:00,Chief Sealth Trail,0,0,5
11/22/2015 17:00,Chief Sealth Trail,0,0,5
11/16/2015 18:00,Chief Sealth Trail,1,0,5
11/14/2015 22:00,Chief Sealth Trail,0,0,5
11/17/2015 22:00,Chief Sealth Trail,0,0,5
11/15/2015 1:00,Chief Sealth Trail,0,0,5
11/13/2015 5:00,Chief Sealth Trail,0,2,5
11/13/2015 2:00,Chief Sealth Trail,0,0,5
11/2/2015 9:00,Chief Sealth Trail,0,1,5
11/30/2015 20:00,Chief Sealth Trail,0,0,5
11/26/2015 0:00,Chief Sealth Trail,0,0,5
11/3/2015 0:00,Chief Sealth Trail,0,0,5
11/9/2015 3:00,Chief Sealth Trail,0,0,5
11/21/2015 8:00,Chief Sealth Trail,0,3,5
11/7/2015 0:00,Chief Sealth Trail,0,0,5
11/17/2015 3:00,Chief Sealth Trail,0,0,5
11/16/2015 6:00,Chief Sealth Trail,1,0,5
11/13/2015 1:00,Chief Sealth Trail,0,0,5
11/18/2015 22:00,Chief Sealth Trail,0,0,5
11/3/2015 14:00,Chief Sealth Trail,1,0,5
11/23/2015 22:00,Chief Sealth Trail,0,0,5
11/1/2015 16:00,Chief Sealth Trail,1,0,5
11/5/2015 19:00,Chief Sealth Trail,2,3,5
11/4/2015 6:00,Chief Sealth Trail,1,1,5
11/15/2015 16:00,Chief Sealth Trail,0,3,5
11/29/2015 10:00,Chief Sealth Trail,0,2,5
11/12/2015 11:00,Chief Sealth Trail,1,1,5
11/21/2015 2:00,Chief Sealth Trail,0,0,5
11/5/2015 21:00,Chief Sealth Trail,0,0,5
11/20/2015 2:00,Chief Sealth Trail,0,0,5
11/26/2015 1:00,Chief Sealth Trail,0,0,5
11/8/2015 22:00,Chief Sealth Trail,0,0,5
11/16/2015 7:00,Chief Sealth Trail,3,4,5
11/24/2015 8:00,Chief Sealth Trail,0,1,5
11/12/2015 3:00,Chief Sealth Trail,0,0,5
11/6/2015 4:00,Chief Sealth Trail,0,0,5
11/11/2015 22:00,Chief Sealth Trail,0,0,5
11/27/2015 18:00,Chief Sealth Trail,0,0,5
11/26/2015 4:00,Chief Sealth Trail,0,0,5
11/3/2015 9:00,Chief Sealth Trail,0,1,5
11/26/2015 17:00,Chief Sealth Trail,0,0,5
11/23/2015 21:00,Chief Sealth Trail,0,0,5
11/12/2015 12:00,Chief Sealth Trail,0,1,5
11/7/2015 18:00,Chief Sealth Trail,0,0,5
11/10/2015 6:00,Chief Sealth Trail,1,0,5
11/5/2015 0:00,Chief Sealth Trail,0,0,5
11/2/2015 1:00,Chief Sealth Trail,0,1,5
11/14/2015 7:00,Chief Sealth Trail,0,0,5
11/20/2015 10:00,Chief Sealth Trail,0,1,5
11/15/2015 13:00,Chief Sealth Trail,1,0,5
11/28/2015 5:00,Chief Sealth Trail,0,0,5
11/3/2015 3:00,Chief Sealth Trail,0,0,5
11/11/2015 9:00,Chief Sealth Trail,0,1,5
11/2/2015 14:00,Chief Sealth Trail,0,0,5
11/28/2015 9:00,Chief Sealth Trail,0,1,5
11/27/2015 13:00,Chief Sealth Trail,0,4,5
11/6/2015 22:00,Chief Sealth Trail,0,1,5
11/24/2015 1:00,Chief Sealth Trail,0,0,5
11/28/2015 3:00,Chief Sealth Trail,0,0,5
11/10/2015 8:00,Chief Sealth Trail,1,3,5
11/12/2015 18:00,Chief Sealth Trail,1,0,5
11/12/2015 21:00,Chief Sealth Trail,1,0,5
11/27/2015 20:00,Chief Sealth Trail,0,0,5
11/7/2015 5:00,Chief Sealth Trail,0,0,5
11/25/2015 15:00,Chief Sealth Trail,1,2,5
11/14/2015 0:00,Chief Sealth Trail,0,0,5
11/9/2015 2:00,Chief Sealth Trail,0,1,5
11/14/2015 12:00,Chief Sealth Trail,0,3,5
11/30/2015 1:00,Chief Sealth Trail,0,0,5
11/10/2015 17:00,Chief Sealth Trail,3,1,5
11/8/2015 9:00,Chief Sealth Trail,0,1,5
11/7/2015 2:00,Chief Sealth Trail,0,0,5
11/20/2015 12:00,Chief Sealth Trail,4,0,5
11/1/2015 4:00,Chief Sealth Trail,0,0,5
11/5/2015 10:00,Chief Sealth Trail,1,0,5
11/5/2015 23:00,Chief Sealth Trail,0,0,5
11/14/2015 15:00,Chief Sealth Trail,2,0,5
11/21/2015 18:00,Chief Sealth Trail,1,0,5
11/18/2015 21:00,Chief Sealth Trail,1,0,5
11/20/2015 23:00,Chief Sealth Trail,0,0,5
11/5/2015 13:00,Chief Sealth Trail,0,1,5
11/24/2015 17:00,Chief Sealth Trail,1,0,5
11/11/2015 7:00,Chief Sealth Trail,0,3,5
11/13/2015 8:00,Chief Sealth Trail,0,2,5
11/26/2015 8:00,Chief Sealth Trail,1,0,5
11/25/2015 8:00,Chief Sealth Trail,0,1,5
11/29/2015 22:00,Chief Sealth Trail,0,1,5
11/22/2015 13:00,Chief Sealth Trail,0,3,5
11/15/2015 19:00,Chief Sealth Trail,0,0,5
11/1/2015 15:00,Chief Sealth Trail,0,2,5
11/26/2015 3:00,Chief Sealth Trail,0,0,5
11/6/2015 16:00,Chief Sealth Trail,1,4,5
11/18/2015 10:00,Chief Sealth Trail,0,1,5
11/27/2015 4:00,Chief Sealth Trail,0,0,5
11/27/2015 7:00,Chief Sealth Trail,0,1,5
11/15/2015 2:00,Chief Sealth Trail,0,0,5
11/11/2015 6:00,Chief Sealth Trail,0,2,5
11/4/2015 15:00,Chief Sealth Trail,0,0,5
11/17/2015 1:00,Chief Sealth Trail,0,0,5
11/18/2015 19:00,Chief Sealth Trail,0,2,5
11/15/2015 23:00,Chief Sealth Trail,0,0,5
11/10/2015 11:00,Chief Sealth Trail,0,0,5
11/13/2015 12:00,Chief Sealth Trail,0,0,5
11/25/2015 19:00,Chief Sealth Trail,0,1,5
11/5/2015 4:00,Chief Sealth Trail,0,0,5
11/5/2015 6:00,Chief Sealth Trail,1,1,5
11/14/2015 14:00,Chief Sealth Trail,0,0,5
11/18/2015 11:00,Chief Sealth Trail,0,0,5
11/29/2015 21:00,Chief Sealth Trail,0,0,5
11/7/2015 4:00,Chief Sealth Trail,0,0,5
11/8/2015 13:00,Chief Sealth Trail,0,5,5
11/7/2015 21:00,Chief Sealth Trail,0,0,5
11/9/2015 13:00,Chief Sealth Trail,0,0,5
11/19/2015 1:00,Chief Sealth Trail,0,0,5
9/22/2020 15:00,Spokane St. Bridge,98,,6
9/22/2020 16:00,Spokane St. Bridge,137,,6
9/22/2020 17:00,Spokane St. Bridge,173,,6
9/22/2020 18:00,Spokane St. Bridge,99,,6
9/22/2020 19:00,Spokane St. Bridge,45,,6
9/22/2020 20:00,Spokane St. Bridge,15,,6
9/22/2020 21:00,Spokane St. Bridge,17,,6
9/22/2020 22:00,Spokane St. Bridge,11,,6
9/22/2020 23:00,Spokane St. Bridge,3,,6
9/23/2020 0:00,Spokane St. Bridge,8,,6
9/23/2020 1:00,Spokane St. Bridge,1,,6
9/23/2020 2:00,Spokane St. Bridge,2,,6
9/23/2020 3:00,Spokane St. Bridge,3,,6
9/23/2020 4:00,Spokane St. Bridge,0,,6
9/23/2020 5:00,Spokane St. Bridge,24,,6
9/23/2020 6:00,Spokane St. Bridge,41,,6
9/23/2020 7:00,Spokane St. Bridge,48,,6
9/23/2020 8:00,Spokane St. Bridge,39,,6
